outcome,carat,cut,color,clarity,depth,table,price,x,y,z,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a6,a7,a8,a9,a10,b6,b7,b8,b9,b10
0,1,Premium,D,SI1,62.2,58,5096,6.28,6.23,3.89,0.112229310441762,0.425961487926543,0.693807714385912,0.53261664416641,0.967007564147934,0.915011361241341,0.757495363941416,0.140241710236296,0.0525257282424718,0.387762878090143,-0.613669369963987,1.48745994727987,0.564771690039619,1.01974044830904,-0.351054207040052,-1.37269867870517,-0.0890243615431295,-1.14549951786083,-1.47287717486275,-0.339461688343091
1,0.33,Premium,G,VS1,62.3,58,666,4.41,4.45,2.76,0.895651606377214,0.563394048716873,0.444031430408359,0.433949871221557,0.48425814602524,0.132294315611944,0.0740968713071197,0.925561756128445,0.970452547073364,0.00193103728815913,0.513568948188801,0.548475178759142,-0.0354970625735717,-0.494726553289444,-0.370386300181541,-1.39194884309842,-0.849998249928376,-0.373858283631835,0.188956117003724,-0.0390672258066658
0,1.21,Ideal,G,VVS2,62,56,10378,6.8,6.84,4.23,0.674079648219049,0.099492609500885,0.287576658185571,0.472299156477675,0.749389823526144,0.441905680578202,0.791822893545032,0.607095309067518,0.372719486476854,0.992235782090575,-1.16094149941495,-0.671387049997169,-1.11089580994865,-1.9825134271779,-1.62484158915617,-0.0737689007719172,-0.798789404316894,-1.43041863067586,-0.21947229344611,-0.644191422635869
0,1.58,Premium,H,VS1,61.7,59,11491,7.48,7.42,4.6,0.571859907824546,0.841995845781639,0.463472909992561,0.750184196513146,0.751432277727872,0.736043883021921,0.638018483063206,0.00541255483403802,0.0730138423386961,0.640102533623576,-0.533998621685643,-0.469132171469955,-0.568175165408461,-0.683155578156644,-0.632741232995063,-0.817144890892066,0.467211369144639,1.21706871967059,0.435239588761573,0.628044720198654
0,0.4,Ideal,H,SI1,61.8,57,896,4.75,4.77,2.94,0.71399204689078,0.808243709150702,0.904671902069822,0.758943067165092,0.379672910552472,0.803821998182684,0.882981695933268,0.571646955795586,0.542950370814651,0.35069277882576,-1.30152787014422,-1.26491123417361,-2.36146556900116,-2.94144813472488,-1.95820993376658,-1.49041728782865,-2.26087213402183,-0.10270752027305,1.58064027074779,0.423911141153994
0,1,Premium,J,VS1,62.8,57,4144,6.39,6.35,4,0.245898337336257,0.620748754357919,0.696519384626299,0.0415177254471928,0.496574512217194,0.130211986135691,0.47636620583944,0.258639861596748,0.250098570715636,0.177589900325984,0.326748455473155,-1.08758425033838,-2.11287972911259,-1.81795448931756,-1.08958859578742,-0.482948635778216,-0.78207647781997,-0.0252837846077328,1.61271127080727,0.2237478157882
0,0.31,Ideal,G,VVS1,62.4,56,772,4.33,4.36,2.71,0.409345443593338,0.55967473029159,0.221590930130333,0.855654828017578,0.184387775603682,0.95265609305352,0.644793103449047,0.96936948155053,0.919309412594885,0.143656893167645,-0.543900679689418,0.108021715995087,-0.0394149301189662,-0.548503107046923,-0.477251229315335,-1.32801550015486,-0.976659648187251,1.17980910799061,0.30778225124405,1.44638156644428
0,1.5,Good,F,SI2,64.1,55,7291,7.15,7.11,4.57,0.803230977151543,0.940849407808855,0.0572080914862454,0.322804304771125,0.621947179315612,0.941397204995155,0.676765974843875,0.429629223421216,0.120741859311238,0.359688940923661,1.68903212984795,-1.38545933788206,-1.44797953891644,-0.529764290927168,-0.222130200791354,-0.763081686781017,-0.138074361570764,0.218121576838775,-1.94056935763612,-0.550973857645878
0,1.01,Premium,F,SI1,62.5,58,4989,6.42,6.39,4,0.134094862034544,0.679664633236826,0.578784400830045,0.254583581583574,0.842996113235131,0.175877788336948,0.00639405008405447,0.193929526954889,0.773247411474586,0.306237426120788,-0.948954679851923,-0.0790446909209175,0.0939137509275156,0.0894320577640664,-0.681362013340364,0.674182584013098,1.48050702443771,-0.0882570744609468,-1.81530221419429,-1.61283020049028
0,1.01,Very Good,I,VS1,59.7,58,4858,6.53,6.57,3.91,0.176008591428399,0.761203363537788,0.667138748103753,0.887574618216604,0.482548637781292,0.345029450487345,0.247369468444958,0.00735297705978155,0.945038782199845,0.410619525471702,1.24129402984235,0.386631447007169,0.574915155535285,0.549226027484675,1.09431642122419,-0.387047952803481,-0.160495639991356,-0.81679681690479,0.577180055177064,0.278307885442258
1,0.5,Premium,F,VS1,61.6,58,1715,5.11,5.06,3.13,0.17720771767199,0.0312336522620171,0.958315222989768,0.208714809501544,0.840247458545491,0.590302241500467,0.558389666955918,0.495604320429266,0.262330078752711,0.490509515861049,1.63962637913468,1.48582165716743,1.22288080026565,0.489479668711605,0.560054452890581,-1.89879521245498,-1.17553531283611,-0.650252975118588,0.396372825837377,-1.08708980085346
0,0.52,Ideal,G,SI2,59.7,56,1042,5.28,5.31,3.16,0.383030971046537,0.0908941249363124,0.317511086585,0.239797137444839,0.172197766136378,0.37154989503324,0.409925009822473,0.0494633766356856,0.814724159194157,0.644814929226413,-1.03144065392075,0.219028043069694,-0.247572331874952,1.6555865828536,0.15491448075801,-0.261521193430312,-0.582867450723339,-0.209332157120877,0.216033121658896,-0.428772133670883
1,0.51,Ideal,G,VS2,62.4,56,1438,5.11,5.14,3.2,0.776092211948708,0.0813616949599236,0.334514428628609,0.375297822756693,0.239894739817828,0.676822393899784,0.740586377913132,0.613697768654674,0.373052261769772,0.919064010260627,0.0990069039048508,1.06820254923813,-1.26271044116737,-0.15021712563802,-0.137229835325205,0.791606925768719,0.30986033762698,-0.148808276741635,-0.169451051739532,0.868965102204983
0,0.62,Ideal,D,VS1,61.9,57,2508,5.47,5.55,3.41,0.533565919380635,0.347245074110106,0.73280847305432,0.422124570701271,0.312138118781149,0.745437721488997,0.77483563288115,0.935317979427055,0.392462485935539,0.0488995551131666,0.763593975707773,0.837140026255561,0.514610586892491,1.23458917334294,0.825416131852612,1.07261836047494,-0.453289858695568,-0.9075511993115,-1.18162236717193,0.384516014219271
1,1.2,Very Good,I,SI1,62.6,57,5476,6.74,6.77,4.23,0.184819527668878,0.222742328420281,0.207253257045522,0.843184920493513,0.337532853940502,0.129220874747261,0.261173656210303,0.641208881512284,0.726054424187169,0.868235908215866,-2.34329028066213,-1.53249837416898,-0.265819611194898,-0.826303368082299,-0.352681075177599,1.2268565863799,2.09788382398373,0.904326508555233,0.578166662259559,-0.174679657576394
0,0.41,Premium,I,VVS1,62,56,1107,4.77,4.75,2.95,0.423467907123268,0.743245680583641,0.480934800812975,0.130792941432446,0.219791947398335,0.96005360968411,0.160615792497993,0.31643569143489,0.819317609537393,0.99376080208458,1.31184048004198,0.64025730614904,1.19711270681618,2.23695437152741,1.10846733853228,1.42093961288861,0.994932376752786,-0.075257590653547,-1.1980516464956,-0.0828139549386642
0,1.64,Ideal,F,SI1,61.8,55,13289,7.6,7.58,4.69,0.102778789587319,0.715962020214647,0.763877054909244,0.45549453003332,0.908946853829548,0.731512119295076,0.257818090729415,0.57509976089932,0.141803522827104,0.218731343746185,-0.384482158634415,0.642891875386814,0.133434893923259,0.236219613365096,-0.212200974777165,1.16190589348202,1.01161493979971,0.105924717604974,-0.0697808129083957,-1.23614205456763
0,1.6,Good,E,SI1,63.6,58,12581,7.44,7.38,4.71,0.963089970871806,0.739546651020646,0.188008063239977,0.346428349381313,0.294976169941947,0.267197620356455,0.513594810850918,0.245809447020292,0.688474573427811,0.824967781780288,0.99627039219752,1.7458523936102,0.882589544285726,0.605992228607339,0.454518344623947,0.712055291747308,2.2515007651536,1.26166987469943,0.377744600523442,0.762823260172407
1,1.24,Good,E,SI1,63.5,55,7563,6.82,6.86,4.35,0.829846135573462,0.022899133618921,0.513166745891795,0.414809720125049,0.446695538470522,0.202193016652018,0.149576714262366,0.373339550569654,0.348298555007204,0.0512861975003034,-1.29702631865005,-0.0260431990896565,-1.06867163105138,-0.377774293018964,-0.310025401667627,0.661710353880843,-0.0522342224580157,0.719915224030586,1.20615020874145,0.111829723177332
0,1.5,Good,I,VS1,61.2,62,9278,7.26,7.32,4.46,0.821200541686267,0.23832973302342,0.448099920526147,0.258891623700038,0.167243215022609,0.334678903687745,0.416070226812735,0.698308959370479,0.882042973767966,0.050031668972224,-1.04109987852102,-0.547682205796237,-0.169508776348346,0.932551512332143,-1.16950044044853,-1.4969712960718,-0.691170616432573,-0.210610114980303,0.491060797152218,0.0550217562587596
0,0.36,Premium,E,SI2,62.4,58,605,4.56,4.54,2.84,0.93968729255721,0.594429968623444,0.0428069299086928,0.666849866043776,0.429076831322163,0.123944712802768,0.811059147352353,0.330156948184595,0.698574297130108,0.476826356956735,0.267022306923249,-0.044921905968484,0.760992870907128,-0.44167285224926,-1.24165722477105,0.693432033357157,1.7151058497298,0.139572975904116,-0.734372263410261,-0.51700565527313
1,0.32,Ideal,D,VVS2,62.1,54,858,4.4,4.4,2.74,0.0782059098128229,0.267087804386392,0.167962489183992,0.334103612694889,0.806374698877335,0.513361690100282,0.990570503519848,0.911984513513744,0.628549452871084,0.137735340511426,1.79264255864355,0.813478526616359,0.788763459670542,1.37253267740451,-0.497222024982727,0.3382273007596,-0.528078157850433,-0.44563425216899,0.316738924726087,-1.55480635395048
0,0.38,Ideal,G,VVS1,61.7,55,993,4.67,4.7,2.89,0.447521585272625,0.941251852083951,0.435017903801054,0.153565270360559,0.967138419160619,0.497490662382916,0.576337329577655,0.526307578198612,0.296032588696107,0.245948533061892,2.7671823968763,0.603329609956211,0.360008270902624,1.60633499945446,0.735073473171219,0.285074615199291,-0.11709949330467,-0.140976656084314,0.389250987786108,-0.547304735660778
0,1.21,Ideal,H,VVS1,62.8,55,8286,6.78,6.82,4.27,0.125311017269269,0.387437963159755,0.199250943027437,0.481674054404721,0.844850644702092,0.462737080641091,0.164821390761063,0.887383612804115,0.301445996155962,0.174303318141028,-0.243704983546072,0.0392581302703119,0.416375522909438,0.983631986062792,-0.398088476497453,-1.39897008369008,-1.10460761499416,-1.52295447841755,-1.43413193774672,-0.325057563194187
0,0.41,Very Good,G,VS1,58.9,60,839,4.84,4.87,2.86,0.525157005758956,0.468291533179581,0.391665396280587,0.149622266879305,0.147190351504833,0.282448146492243,0.110654078656808,0.443101412849501,0.0190315269865096,0.148442977573723,-0.650775376900618,-1.66785207091202,-0.324195923584475,-0.00211297160607746,-1.6330167215019,0.122050321186936,-1.29343043722653,-0.331182579647198,-1.19277003465741,-0.830953702386365
0,2.02,Ideal,I,SI2,61.7,57,13109,8.05,8.12,4.99,0.401336062233895,0.13512421422638,0.181978986598551,0.35343447397463,0.380068342899904,0.692451584152877,0.464709863997996,0.504399095894769,0.789854548638687,0.255833622766659,0.149856714988682,0.809786407121283,2.65509204094199,2.20818238244206,0.261784959571684,0.550719886365488,0.955683543865855,0.312026618970285,-0.506776761112999,0.650043376345233
0,1.13,Very Good,E,SI2,59.4,62,3967,6.78,6.83,4.04,0.828898695064709,0.429960364243016,0.735963307553902,0.127070293296129,0.974086013389751,0.255803260952234,0.221467523835599,0.683820429258049,0.361975187901408,0.127579361433163,2.00245158508979,2.30860319497418,0.404173965264898,0.544947448868966,-0.336135996015763,-0.461244316792523,1.47318666374833,0.0873206374739506,1.00662285196763,-0.371015170859195
1,0.69,Very Good,G,VVS2,63.8,53.7,2553,5.6,5.72,3.61,0.826729483902454,0.986785507295281,0.76494324230589,0.573424784000963,0.220562405185774,0.657959240721539,0.992794901598245,0.988947064382955,0.788386516505852,0.324312273645774,-0.833064219686644,-0.401073938767959,1.16493622818802,1.36354793825347,-0.10087973437447,-1.35931108336937,-0.598244702172009,-0.624240914987949,0.0561315188831566,0.155097362087446
1,0.24,Very Good,E,VVS1,63.1,55,485,3.96,4,2.51,0.31315271416679,0.37717294273898,0.746584152569994,0.0916568604297936,0.939659509807825,0.925910505931824,0.260332084726542,0.971336324466392,0.787353791994974,0.440381890628487,-1.01851885958919,-0.465266793374987,0.526175090938685,-1.52043607028526,0.126633144878252,1.74428630433374,1.46126378943934,1.50026778797282,0.419034447021485,0.0148506475236419
0,0.59,Premium,E,VS2,62.3,55,1883,5.43,5.39,3.37,0.890307983150706,0.483692274894565,0.0962934549897909,0.587897788733244,0.328433379996568,0.623565701534972,0.964868064969778,0.538688578875735,0.034318684367463,0.442411769647151,-0.526605505064829,2.06592573233098,1.08284248078324,1.60113744854629,1.61483734787753,1.11433950022571,-0.998758424074368,-0.818602210761752,-0.432843915471413,-0.421438930708992
1,0.74,Very Good,F,VS2,61.3,61,2775,5.8,5.84,3.57,0.163910618517548,0.66498758434318,0.736151805147529,0.283127719769254,0.301042708335444,0.0574164104182273,0.842667829245329,0.057690691202879,0.705894950544462,0.02511244895868,0.452800908008288,0.734603194585104,0.05612255190316,0.57285194629084,-0.192930983199369,-0.291578308507383,-0.465733927461569,-1.06437567253861,-0.656318373288495,0.584549334856285
0,0.41,Premium,G,SI1,61.7,59,923,4.73,4.71,2.91,0.0424901526421309,0.627191855572164,0.648641156964004,0.601703084772453,0.522531505674124,0.594699380453676,0.599882205715403,0.720647589070723,0.283327853074297,0.0705305919982493,-0.292081789470735,-0.179916035570677,0.0660182434820032,0.228532755802852,0.684912493240836,0.153351676660834,-1.82547298911637,0.0952332826531498,-0.531017281513956,1.19476751813918
0,1.2,Ideal,F,VS1,62,55,9641,6.81,6.83,4.23,0.684779481729493,0.445396384457126,0.730181649094448,0.585412601940334,0.575985210482031,0.709403613582254,0.161930203204975,0.0141043446492404,0.91188957169652,0.672626624815166,0.639448464462117,-0.262795258320434,-0.843487447949385,0.122079022341985,-0.800658385502739,0.64979454745692,-0.078683163223492,-0.926255019885148,-0.281109172576408,0.4211522570456
1,0.53,Premium,F,SI1,60.9,59,1428,5.21,5.23,3.18,0.42458863556385,0.546239958144724,0.48032039264217,0.793981940951198,0.362941364524886,0.53214396443218,0.400447184452787,0.709281200077385,0.862313916906714,0.460679441457614,-0.0146193789598083,0.434988516410963,0.724609987090838,1.24236205872789,1.50856441448418,1.51096313932303,1.7352708140919,1.29436241013218,1.0319696351187,-0.858753752397717
1,1.1,Premium,H,VS2,61.2,58,5805,6.75,6.64,4.1,0.647298628464341,0.618089063325897,0.707928574644029,0.998288013506681,0.580713961273432,0.512705802451819,0.781802413985133,0.150795050198212,0.633376528741792,0.908440026920289,0.318640918926043,0.4081736982232,-1.03200647173889,-1.1096705236482,-1.73222380387892,-1.13054629867191,-0.275569981917567,0.849801606913102,2.05953943949253,0.947276307381919
0,1.51,Good,G,IF,62.8,60,14654,7.18,7.24,4.53,0.836288020247594,0.400244621559978,0.447341988794506,0.396001367364079,0.84586268151179,0.0653046220541,0.846761773340404,0.417946634348482,0.958729328354821,0.870485395891592,-1.2811222525224,-0.691745633830727,-2.41503128573958,-1.43350115172797,0.794302873220748,1.01956294006688,-0.444945974048917,-1.03993916734669,-0.164280394617528,-1.73453058080474
0,0.55,Ideal,I,VVS1,62.7,57,1593,5.17,5.23,3.26,0.344392675673589,0.465625263750553,0.864646088564768,0.555356834782288,0.206133112078533,0.407766006654128,0.703769861720502,0.43256309768185,0.636785737238824,0.59066175064072,-0.292327608378853,0.413364900150609,0.230491676470063,1.76481701361257,2.49784384636518,1.57829638064405,1.22571496672656,0.942018849096574,-0.367441017566937,-0.146415101558144
0,0.3,Ideal,H,VVS2,62.7,53,590,4.29,4.32,2.7,0.714345158077776,0.51696073776111,0.395047463709489,0.162627475103363,0.937392908381298,0.810352459317073,0.969532801071182,0.38026182865724,0.879560034023598,0.636218133149669,0.453267412927419,-0.152574074317994,-0.00389888996182876,-0.232390669969888,0.731238329255096,0.826393826330373,1.75361722595416,0.632259513859167,0.189134152275779,0.512753705393071
0,0.37,Ideal,G,IF,62.1,55,1056,4.6,4.64,2.87,0.488848406122997,0.907851256430149,0.251799324760214,0.0651481603272259,0.353991355979815,0.242191868368536,0.482794896699488,0.276253290940076,0.0555832232348621,0.935242750216275,-1.82286398491112,-2.49218070594191,0.223434018354924,0.310151947583843,-1.17163305995621,-0.848397121984388,-1.90986801202111,-0.815627414375441,-1.48787199961108,-1.74179015320848
0,0.61,Ideal,I,VS2,62,57,1627,5.43,5.46,3.37,0.842994456645101,0.571521918522194,0.648914500139654,0.959031599573791,0.589827784802765,0.193495851475745,0.705118277575821,0.700733214616776,0.194014124805108,0.996789816534147,1.45806736337694,0.462696858582876,-0.789691808017516,-0.940229142971847,1.07856959693469,0.257513062861714,-0.385185384437164,-0.582855429643518,-0.450133383637132,-0.742423994176242
1,1.01,Very Good,F,VS2,62.8,57,7258,6.34,6.44,4.01,0.988814770011231,0.646620794432238,0.827466992661357,0.843063542153686,0.542373260715976,0.685916737420484,0.732662299415097,0.494368027430028,0.994305436732247,0.405069496016949,-0.0476570910992745,0.954201159190453,1.0719675633575,0.775335665548513,2.79647894497,2.08661657788521,0.206671228038976,1.12728415388715,-0.239845004917665,1.78533318071578
1,0.7,Ideal,H,VS1,61,56,3185,5.75,5.79,3.51,0.460361665813252,0.508621138520539,0.0206458391621709,0.906573119573295,0.0138388453051448,0.487306746421382,0.88623722596094,0.913882792228833,0.385807836893946,0.238400378962979,1.23629094149276,0.378953507747241,2.5000396690804,0.627394760736083,0.648712522426724,0.646663149892321,1.14900558548802,1.47485734555847,1.59723603898017,1.00996768898607
0,0.5,Good,F,VVS2,58.5,62,2052,5.23,5.27,3.07,0.577579793520272,0.154896972468123,0.785823699552566,0.293083800002933,0.609955355525017,0.518921007635072,0.374781077029184,0.769739486742765,0.228061354951933,0.100895088165998,1.1947893598978,0.269247308830281,0.282359287246297,-0.0442072677044751,0.994062879975366,0.0205892006304407,-1.96413252969316,-0.884156406983631,0.0490272749753163,1.30612862782676
